cast_row_id,movie_id,person_id,actor_name,character_name,cast_order
523,14160,80676,Jordan Nagai,Russell (voice),2
524,14160,10,Bob Peterson,Dug / Alpha (voice),3
525,14160,18792,Delroy Lindo,Beta (voice),4
526,14160,7960,Jerome Ranft,Gamma (voice),5
527,14160,7907,John Ratzenberger,Construction Foreman Tom (voice),6
528,14160,84490,David Kaye,Newsreel Announcer (voice),7
529,14160,84491,Elie Docter,Young Ellie (voice),8
530,14160,84492,Jeremy Leary,Young Carl (voice),9
531,135397,73457,Chris Pratt,Owen,0
532,135397,18997,Bryce Dallas Howard,Claire,1
533,135397,76793,Irrfan Khan,Masrani,2
534,135397,7132,Vincent D'Onofrio,Hoskins,3
535,135397,17181,Ty Simpkins,Gray,4
536,135397,1108907,Nick Robinson,Zach,5
537,135397,543505,Jake Johnson,Lowery,6
538,135397,78423,Omar Sy,Barry,7
539,135397,14592,BD Wong,Dr. Henry Wu,8
540,135397,20750,Judy Greer,Karen,9
541,286217,1892,Matt Damon,Mark Watney,0
542,286217,83002,Jessica Chastain,Melissa Lewis,1
543,286217,41091,Kristen Wiig,Annie Montrose,2
544,286217,8447,Jeff Daniels,"Theodore ""Teddy"" Sanders",3
545,286217,454,Michael Peña,Rick Martinez,4
546,286217,48,Sean Bean,Mitch Henderson,5
547,286217,51072,Kate Mara,Beth Johanssen,6
548,286217,60898,Sebastian Stan,Chris Beck,7
549,286217,76547,Aksel Hennie,Alex Vogel,8
550,286217,5294,Chiwetel Ejiofor,Vincent Kapoor,9
551,354912,1193391,Anthony Gonzalez,Miguel Rivera (voice),0
552,354912,258,Gael García Bernal,Héctor (voice),1
553,354912,4589,Benjamin Bratt,Ernesto de la Cruz (voice),2
554,354912,10402,Alanna Ubach,Mamá Imelda (voice),3
555,354912,154004,Renée Victor,Abuelita (voice),4
556,354912,545087,Jaime Camil,Papá (voice),5
557,354912,22767,Alfonso Arau,Papá Julio (voice),6
558,354912,178667,Herbert Siguenza,Tío Oscar / Tío Felipe (voice),7
559,354912,86498,Gabriel Iglesias,Clerk (voice),8
560,354912,4992,Lombardo Boyar,Plaza Mariachi / Gustavo (voice),9
561,98,934,Russell Crowe,Maximus,0
562,98,73421,Joaquin Phoenix,Commodus,1
563,98,935,Connie Nielsen,Lucilla,2
564,98,936,Oliver Reed,Proximo,3
565,98,194,Richard Harris,Marcus Aurelius,4
566,98,937,Derek Jacobi,Gracchus,5
567,98,938,Djimon Hounsou,Juba,6
568,98,939,David Schofield,Falco,7
569,98,940,John Shrapnel,Gaius,8
570,98,941,Tomas Arana,Quintus,9
571,245891,6384,Keanu Reeves,John Wick,0
572,245891,6283,Michael Nyqvist,Viggo Tarasov,1
573,245891,71586,Alfie Allen,Iosef Tarasov,2
574,245891,5293,Willem Dafoe,Marcus,3
575,245891,68763,Dean Winters,Avi,4
576,245891,88995,Adrianne Palicki,Ms. Perkins,5
577,245891,968977,Omer Barnea,Gregori,6
578,245891,187857,Toby Leonard Moore,Victor,7
579,245891,9452,Daniel Bernhardt,Kirill,8
580,245891,18354,Bridget Moynahan,Helen,9
581,297762,90633,Gal Gadot,Diana Prince / Wonder Woman,0
582,297762,62064,Chris Pine,Steve Trevor,1
583,297762,935,Connie Nielsen,Hippolyta,2
584,297762,32,Robin Wright,Antiope,3
585,297762,6413,Danny Huston,Ludendorff,4
586,297762,11207,David Thewlis,Sir Patrick / Ares,5
587,297762,5419,Saïd Taghmaoui,Sameer,6
588,297762,1125,Ewen Bremner,Charlie,7
589,297762,1823591,Eugene Brave Rock,The Chief,8
590,297762,11111,Lucy Davis,Etta,9
591,102899,22226,Paul Rudd,Scott Lang / Ant-Man,0
592,102899,3392,Michael Douglas,Dr. Hank Pym,1
593,102899,19034,Evangeline Lilly,Hope van Dyne,2
594,102899,74541,Corey Stoll,Darren Cross / Yellowjacket,3
595,102899,21127,Bobby Cannavale,Paxton,4
596,102899,53650,Anthony Mackie,Sam Wilson / Falcon,5
597,102899,20750,Judy Greer,Maggie Lang,6
598,102899,1360010,Abby Ryder Fortson,Cassie Lang,7
599,102899,454,Michael Peña,Luis,8
600,102899,83854,David Dastmalchian,Kurt,9
601,675,10980,Daniel Radcliffe,Harry Potter,0
602,675,10989,Rupert Grint,Ron Weasley,1
603,675,10990,Emma Watson,Hermione Granger,2
604,675,11356,Imelda Staunton,Dolores Umbridge,3
605,675,1283,Helena Bonham Carter,Bellatrix Lestrange,4
606,675,1923,Robbie Coltrane,Rubeus Hagrid,5
607,675,64,Gary Oldman,Sirius Black,6
608,675,5469,Ralph Fiennes,Lord Voldemort,7
609,675,5658,Michael Gambon,Albus Dumbledore,8
610,675,4566,Alan Rickman,Severus Snape,9
611,767,10980,Daniel Radcliffe,Harry Potter,0
612,767,10989,Rupert Grint,Ron Weasley,1
613,767,10990,Emma Watson,Hermione Granger,2
614,767,388,Jim Broadbent,Horace Slughorn,3
615,767,5658,Michael Gambon,Albus Dumbledore,4
616,767,10993,Tom Felton,Draco Malfoy,5
617,767,4566,Alan Rickman,Severus Snape,6
618,767,10991,Bonnie Wright,Ginny Weasley,7
619,767,234924,Jessie Cave,Lavender Brown,8
620,767,140367,Evanna Lynch,Luna Lovegood,9
621,557,2219,Tobey Maguire,Spider-Man / Peter Parker,0
622,557,5293,Willem Dafoe,Green Goblin / Norman Osborn,1
623,557,205,Kirsten Dunst,Mary Jane Watson,2
624,557,17051,James Franco,Harry Osborn,3
625,557,19153,Cliff Robertson,Ben Parker,4
626,557,18998,Rosemary Harris,May Parker,5
627,557,18999,J.K. Simmons,J. Jonah Jameson,6
628,557,20580,Joe Manganiello,Flash Thompson,7
629,557,19468,Gerry Becker,Maximilian Fargas,8
630,557,5502,Bill Nunn,Joseph 'Robbie' Robertson,9
631,496243,20738,Song Kang-ho,Kim Ki-taek,0
632,496243,115290,Lee Sun-kyun,Park Dong-ik,1
633,496243,556435,Cho Yeo-jeong,Yeon-kyo,2
634,496243,1255881,Choi Woo-shik,Ki-woo,3
635,496243,1442583,Park So-dam,Ki-jung,4
636,496243,1572354,Lee Jung-eun,Moon-gwang,5
637,496243,2158882,Jang Hye-jin,Chung-sook,6
638,496243,1694435,Park Myung-hoon,Geun-se,7
639,496243,1418762,Jung Zi-so,Da-hye,8
640,496243,2306987,Jung Hyeon-jun,Da-song,9
641,12,13,Albert Brooks,Marlin (voice),0
642,12,14,Ellen DeGeneres,Dory (voice),1
643,12,12,Alexander Gould,Nemo (voice),2
644,12,5293,Willem Dafoe,Gill (voice),3
645,12,118,Geoffrey Rush,Nigel (voice),4
646,12,18,Brad Garrett,Bloat (voice),5
647,12,19,Allison Janney,Peach (voice),6
648,12,6168,Austin Pendleton,Gurgle (voice),7
649,12,17401,Stephen Root,Bubbles (voice),8
650,12,14723,Vicki Lewis,Deb / Flo (voice),9
651,140607,1315036,Daisy Ridley,Rey,0
652,140607,236695,John Boyega,Finn,1
653,140607,25072,Oscar Isaac,Poe Dameron,2
654,140607,1023139,Adam Driver,Kylo Ren,3
655,140607,4,Carrie Fisher,Princess Leia,4
656,140607,3,Harrison Ford,Han Solo,5
657,140607,2,Mark Hamill,Luke Skywalker,6
658,140607,1267329,Lupita Nyong'o,Maz Kanata,7
659,140607,1333,Andy Serkis,Supreme Leader Snoke,8
660,140607,93210,Domhnall Gleeson,General Hux,9
661,263115,6968,Hugh Jackman,Logan / X-24,0
662,263115,1464650,Dafne Keen,Laura,1
663,263115,2387,Patrick Stewart,Charles,2
664,263115,65421,Elizabeth Rodriguez,Gabriela,3
665,263115,467645,Boyd Holbrook,Pierce,4
666,263115,39189,Stephen Merchant,Caliban,5
667,263115,20766,Richard E. Grant,Dr. Rice,6
668,263115,1492293,Stephen Dunlevy,Macon,7
669,263115,23628,Eriq La Salle,Will Munson,8
670,263115,21215,Elise Neal,Kathryn Munson,9
671,12444,10980,Daniel Radcliffe,Harry Potter,0
672,12444,10990,Emma Watson,Hermione Granger,1
673,12444,10989,Rupert Grint,Ron Weasley,2
674,12444,13014,Toby Jones,Dobby (voice),3
675,12444,1283,Helena Bonham Carter,Bellatrix Lestrange,4
676,12444,4566,Alan Rickman,Severus Snape,5
677,12444,5469,Ralph Fiennes,Lord Voldemort,6
678,12444,2440,Bill Nighy,Rufus Scrimgeour,7
679,12444,16358,Simon McBurney,Kreacher (voice),8
680,12444,7026,Rhys Ifans,Xenophilius Lovegood,9
681,10681,670,Ben Burtt,WALL·E / M-O (voice),0
682,10681,72754,Elissa Knight,EVE (voice),1
683,10681,60074,Jeff Garlin,Captain (voice),2
684,10681,20753,Fred Willard,"Shelby Forthright, BnL CEO",3
685,10681,7907,John Ratzenberger,John (voice),4
686,10681,11074,Kathy Najimy,Mary (voice),5
687,10681,10205,Sigourney Weaver,Ship's Computer (voice),6
688,10681,24358,Lori Alan,Additional Voices (voice),7
689,10681,78317,Bob Bergen,Additional Voices (voice),8
690,10681,167295,John Cygan,Additional Voices (voice),9
691,37165,206,Jim Carrey,Truman Burbank,0
692,37165,350,Laura Linney,Meryl Burbank / Hannah Gill,1
693,37165,11315,Noah Emmerich,Marlon / Louis Coltrane,2
694,37165,11317,Natascha McElhone,Lauren Garland / Sylvia,3
695,37165,11318,Holland Taylor,Angela Montclair / Alanis Montclair,4
696,37165,228,Ed Harris,Christof,5
697,37165,13242,Paul Giamatti,Simeon,6
698,37165,6579,Brian Delate,Walter Moore / Kirk Burbank,7
699,37165,23119,Peter Krause,Lawrence,8
700,37165,116898,Blair Slater,Young Truman,9
701,346364,1274508,Jaeden Martell,Bill Denbrough,0
702,346364,1559689,Jeremy Ray Taylor,Ben Hanscom,1
703,346364,1481238,Sophia Lillis,Beverly Marsh,2
704,346364,1442069,Finn Wolfhard,Richie Tozier,3
705,346364,1643043,Chosen Jacobs,Mike Hanlon,4
706,346364,1774679,Jack Dylan Grazer,Eddie Kaspbrak,5
707,346364,1148455,Wyatt Oleff,Stanley Uris,6
708,346364,137905,Bill Skarsgård,Pennywise,7
709,346364,1504947,Nicholas Hamilton,Henry Bowers,8
710,346364,1131069,Jake Sim,Belch Huggins,9
711,862,31,Tom Hanks,Woody (voice),0
712,862,12898,Tim Allen,Buzz Lightyear (voice),1
713,862,7167,Don Rickles,Mr. Potato Head (voice),2
714,862,12899,Jim Varney,Slinky Dog (voice),3
715,862,12900,Wallace Shawn,Rex (voice),4
716,862,7907,John Ratzenberger,Hamm (voice),5
717,862,8873,Annie Potts,Bo Peep (voice),6
718,862,1116442,John Morris,Andy (voice),7
719,862,12901,Erik von Detten,Sid (voice),8
720,862,12133,Laurie Metcalf,Mrs. Davis (voice),9
721,100402,16828,Chris Evans,Steve Rogers / Captain America,0
722,100402,2231,Samuel L. Jackson,Nick Fury,1
723,100402,1245,Scarlett Johansson,Natasha Romanoff / Black Widow,2
724,100402,4135,Robert Redford,Alexander Pierce,3
725,100402,60898,Sebastian Stan,Bucky Barnes / Winter Soldier,4
726,100402,53650,Anthony Mackie,Sam Wilson / Falcon,5
727,100402,71189,Cobie Smulders,Maria Hill,6
728,100402,81685,Frank Grillo,Brock Rumlow,7
729,100402,1018947,Maximiliano Hernández,Jasper Sitwell,8
730,100402,84247,Emily VanCamp,Kate / Agent 13,9
731,210577,880,Ben Affleck,Nick Dunne,0
732,210577,10882,Rosamund Pike,Amy Dunne,1
733,210577,41686,Neil Patrick Harris,Desi Collings,2
734,210577,80602,Tyler Perry,Tanner Bolt,3
735,210577,1308445,Carrie Coon,Margo Dunne,4
736,210577,21165,Kim Dickens,Detective Rhonda Boney,5
737,210577,11663,Patrick Fugit,Officer James Gilpin,6
738,210577,15412,David Clennon,Rand Elliott,7
739,210577,52878,Lisa Banes,Marybeth Elliott,8
740,210577,1294,Missi Pyle,Ellen Abbott,9
741,585,1230,John Goodman,Sullivan (voice),0
742,585,7904,Billy Crystal,Mike (voice),1
743,585,7905,Mary Gibbs,Boo (voice),2
744,585,884,Steve Buscemi,Randall (voice),3
745,585,5563,James Coburn,Waternoose (voice),4
746,585,7906,Jennifer Tilly,Celia (voice),5
747,585,10,Bob Peterson,Roz (voice),6
748,585,7907,John Ratzenberger,Yeti (voice),7
749,585,7908,Frank Oz,Jeff Fungus (voice),8
750,585,7884,Daniel Gerson,Needleman / Smitty (voice),9
751,8587,4756,Matthew Broderick,Simba (voice),0
752,8587,20005,Moira Kelly,Nala (voice),1
753,8587,16940,Jeremy Irons,Scar (voice),2
754,8587,78729,Nathan Lane,Timon (voice),3
755,8587,69415,Ernie Sabella,Pumbaa (voice),4
756,8587,15152,James Earl Jones,Mufasa (voice),5
757,8587,8294,Robert Guillaume,Rafiki (voice),6
758,8587,10730,Rowan Atkinson,Zazu (voice),7
759,8587,12077,Jim Cummings,Ed (voice),8
760,8587,2395,Whoopi Goldberg,Shenzi (voice),9
761,49051,7060,Martin Freeman,Bilbo Baggins,0
762,49051,1327,Ian McKellen,Gandalf the Grey,1
763,49051,30315,Richard Armitage,Thorin Oakenshield,2
764,49051,34715,James Nesbitt,Bofur,3
765,49051,25136,Ken Stott,Balin,4
766,49051,80112,Sylvester McCoy,Radagast the Brown,5
767,49051,22,Barry Humphries,The Great Goblin,6
768,49051,152566,Dean O'Gorman,Fili,7
769,49051,207558,Aidan Turner,Kili,8
770,49051,95047,Graham McTavish,Dwalin,9
771,259316,37632,Eddie Redmayne,Newt,0
772,259316,77795,Katherine Waterston,Porpentina 'Tina' Goldstein,1
773,259316,58873,Dan Fogler,Jacob Kowalski,2
774,259316,998225,Alison Sudol,Queenie,3
775,259316,72466,Colin Farrell,Graves,4
776,259316,10127,Jon Voight,Shaw Senior,5
777,259316,2372,Ron Perlman,Gnarlak,6
778,259316,85,Johnny Depp,Grindelwald,7
779,259316,37153,Zoë Kravitz,Lestrange,8
780,259316,132157,Ezra Miller,Credence Barebone,9
781,329865,9273,Amy Adams,Louise Banks,0
782,329865,17604,Jeremy Renner,Ian Donnelly,1
783,329865,2178,Forest Whitaker,Colonel Weber,2
784,329865,72873,Michael Stuhlbarg,Agent Halpern,3
785,329865,225411,Mark O'Brien,Captain Marks,4
786,329865,21629,Tzi Ma,General Shang,5
787,329865,1646444,Abigail Pniowsky,8-Year-Old Hannah,6
788,329865,1522166,Julia Scarlett Dan,12-Year-Old Hannah,7
789,329865,1646448,Jadyn Malone,6-Year-Old Hannah,8
790,329865,135993,Frank Schorpion,Dr. Kettler,9
791,497,31,Tom Hanks,Paul Edgecomb,0
792,497,52,David Morse,Brutus 'Brutal' Howell,1
793,497,5149,Bonnie Hunt,Jan Edgecomb,2
794,497,61981,Michael Clarke Duncan,John Coffey,3
795,497,2505,James Cromwell,Warden Hal Moores,4
796,497,2169,Michael Jeter,Eduard Delacroix,5
797,497,6804,Graham Greene,Arlen Bitterbuck,6
798,497,6806,Doug Hutchison,Percy Wetmore,7
799,497,6807,Sam Rockwell,'Wild Bill' Wharton,8
800,497,12834,Barry Pepper,Dean Stanton,9
801,281957,6193,Leonardo DiCaprio,Hugh Glass,0
802,281957,2524,Tom Hardy,John Fitzgerald,1
803,281957,93210,Domhnall Gleeson,Captain Andrew Henry,2
804,281957,93491,Will Poulter,Jim Bridger,3
805,281957,1560185,Forrest Goodluck,Hawk,4
806,281957,117428,Duane Howard,Elk Dog,5
807,281957,1839463,Arthur Redcloud,Hikuc,6
808,281957,2498673,Melaw Nakehk'o,Powaqa,7
809,281957,1554188,Grace Dove,Hugh Glass' Wife,8
810,281957,526,Lukas Haas,Jones,9
811,383498,10859,Ryan Reynolds,Wade Wilson / Deadpool / Juggernaut (voice),0
812,383498,16851,Josh Brolin,Cable,1
813,383498,54882,Morena Baccarin,Vanessa,2
814,383498,1139349,Julian Dennison,Firefist,3
815,383498,1545693,Zazie Beetz,Domino,4
816,383498,51990,T.J. Miller,Weasel,5
817,383498,122750,Leslie Uggams,Blind Al,6
818,383498,1109702,Karan Soni,Dopinder,7
819,383498,1492326,Brianna Hildebrand,Negasonic Teenage Warhead,8
820,383498,1292258,Jack Kesy,Black Tom,9
821,209112,880,Ben Affleck,Bruce Wayne / Batman,0
822,209112,73968,Henry Cavill,Clark Kent / Superman,1
823,209112,44735,Jesse Eisenberg,Lex Luthor,2
824,209112,90633,Gal Gadot,Diana Prince / Wonder Woman,3
825,209112,9273,Amy Adams,Lois,4
826,209112,2882,Diane Lane,Martha Kent,5
827,209112,2975,Laurence Fishburne,Perry White,6
828,209112,16940,Jeremy Irons,Alfred,7
829,209112,18686,Holly Hunter,Senator Finch,8
830,209112,59233,Scoot McNairy,Wallace Keefe,9
831,24,139,Uma Thurman,The Bride,0
832,24,140,Lucy Liu,O-Ren Ishii,1
833,24,2535,Vivica A. Fox,Vernita Green,2
834,24,589,Daryl Hannah,Elle Driver,3
835,24,141,David Carradine,Bill,4
836,24,147,Michael Madsen,Budd,5
837,24,2539,Julie Dreyfus,Sofie Fatale,6
838,24,2538,Chiaki Kuriyama,Gogo Yubari,7
839,24,2537,Sonny Chiba,Hattori Hanzo,8
840,24,240171,Gordon Liu Chia-Hui,Johnny Mo,9
841,694,514,Jack Nicholson,Jack Torrance,0
842,694,10409,Shelley Duvall,Wendy Torrance,1
843,694,10410,Danny Lloyd,Danny,2
844,694,7077,Scatman Crothers,Hallorann,3
845,694,10411,Barry Nelson,Ullman,4
846,694,694,Philip Stone,Grady,5
847,694,592,Joe Turkel,Lloyd,6
848,694,10412,Anne Jackson,Doctor,7
849,694,16504,Tony Burton,Durkin,8
850,694,1413939,Lia Beldam,Young Woman in Bath,9
851,419430,206919,Daniel Kaluuya,Chris Washington,0
852,419430,1255540,Allison Williams,Rose Armitage,1
853,419430,2229,Catherine Keener,Missy Armitage,2
854,419430,11367,Bradley Whitford,Dean Armitage,3
855,419430,572541,Caleb Landry Jones,Jeremy Armitage,4
856,419430,1291961,Marcus Henderson,Walter,5
857,419430,1660452,Betty Gabriel,Georgina,6
858,419430,1200864,LaKeith Stanfield,Andre Logan King,7
859,419430,17401,Stephen Root,Jim Hudson,8
860,419430,1488961,Lil Rel Howery,Rod Williams,9
861,9806,8977,Craig T. Nelson,Bob Parr / Mr. Incredible (voice),0
862,9806,18686,Holly Hunter,Helen Parr / Elastigirl (voice),1
863,9806,59361,Sarah Vowell,Violet Parr (voice),2
864,9806,59360,Spencer Fox,Dashiell 'Dash' Parr (voice),3
865,9806,11662,Jason Lee,Buddy Pine / Syndrome (voice),4
866,9806,2231,Samuel L. Jackson,Lucius Best / Frozone (voice),5
867,9806,7430,Elizabeth Peña,Mirage (voice),6
868,9806,59358,Eli Fucile,Jack-Jack Parr (voice),7
869,9806,59359,Maeve Andrews,Jack-Jack Parr (voice),8
870,9806,7087,Brad Bird,Edna 'E' Mode (voice),9
871,808,12073,Mike Myers,Shrek / Blind Mouse (voice),0
872,808,776,Eddie Murphy,Donkey (voice),1
873,808,6941,Cameron Diaz,Princess Fiona (voice),2
874,808,12074,John Lithgow,Lord Farquaad (voice),3
875,808,1925,Vincent Cassel,Monsieur Hood (voice),4
876,808,12075,Peter Dennis,Ogre Hunter (voice),5
877,808,12076,Clive Pearse,Ogre Hunter (voice),6
878,808,12077,Jim Cummings,Captain of the Guards (voice),7
879,808,12078,Bobby Block,Baby Bear (voice),8
880,808,12098,Chris Miller,Geppetto / Magic Mirror (voice),9
881,1930,37625,Andrew Garfield,Spider-Man / Peter Parker,0
882,1930,54693,Emma Stone,Gwen Stacy,1
883,1930,7026,Rhys Ifans,The Lizard / Dr. Curt Connors,2
884,1930,5724,Denis Leary,Captain Stacy,3
885,1930,8349,Martin Sheen,Uncle Ben,4
886,1930,35,Sally Field,Aunt May,5
887,1930,76793,Irrfan Khan,Rajit Ratha,6
888,1930,55152,Campbell Scott,Richard Parker,7
889,1930,6368,Embeth Davidtz,Mary Parker,8
890,1930,231547,Chris Zylka,Flash Thompson,9
891,2062,10872,Patton Oswalt,Remy (voice),0
892,2062,65,Ian Holm,Skinner (voice),1
893,2062,7962,Lou Romano,Linguini (voice),2
894,2062,6197,Brian Dennehy,Django (voice),3
895,2062,21198,Peter Sohn,Emile (voice),4
896,2062,11390,Peter O'Toole,Anton Ego (voice),5
897,2062,18,Brad Garrett,Gusteau (voice),6
898,2062,21197,Janeane Garofalo,Colette (voice),7
899,2062,21200,Will Arnett,Horst (voice),8
900,2062,32536,Julius Callahan,Lalo / Francois (voice),9
901,77338,33161,François Cluzet,Philippe,0
902,77338,78423,Omar Sy,Driss,1
903,77338,19370,Anne Le Ny,Yvonne,2
904,77338,219708,Audrey Fleurot,Magalie,3
905,77338,84430,Joséphine de Meaux,La DRH société de courses,4
906,77338,2411,Clotilde Mollet,Marcelle,5
907,77338,26107,Alba Gaïa Bellugi,Elisa,6
908,77338,581728,Cyril Mendy,Adama,7
909,77338,1411815,Salimata Kamate,Fatou,8
910,77338,1411817,Absa Diatou Toure,Mina,9
911,129,19587,Rumi Hiiragi,Chihiro (voice),0
912,129,19588,Miyu Irino,Haku (voice),1
913,129,19589,Mari Natsuki,Yubaba / Zeniba (voice),2
914,129,19590,Takashi Naito,Father (voice),3
915,129,19591,Yasuko Sawaguchi,Mother (voice),4
916,129,19592,Tatsuya Gashuin,Aogaeru (voice),5
917,129,225730,Ryunosuke Kamiki,Boh (voice),6
918,129,19594,Yumi Tamai,Rin (voice),7
919,129,40450,Yo Oizumi,Bandai Frog (voice),8
920,129,554423,Koba Hayashi,River Spirit (voice),9
921,1891,2,Mark Hamill,Luke Skywalker,0
922,1891,3,Harrison Ford,Han Solo,1
923,1891,4,Carrie Fisher,Princess Leia,2
924,1891,3799,Billy Dee Williams,Lando Calrissian,3
925,1891,6,Anthony Daniels,C-3PO,4
926,1891,24342,David Prowse,Darth Vader,5
927,1891,24343,Peter Mayhew,Chewbacca,6
928,1891,130,Kenny Baker,R2-D2,7
929,1891,7908,Frank Oz,Yoda (Voice),8
930,1891,12248,Alec Guinness,Obi-Wan Kenobi,9
931,101299,72129,Jennifer Lawrence,Katniss Everdeen,0
932,101299,27972,Josh Hutcherson,Peeta Mellark,1
933,101299,96066,Liam Hemsworth,Gale Hawthorne,2
934,101299,57755,Woody Harrelson,Haymitch Abernathy,3
935,101299,9281,Elizabeth Banks,Effie Trinket,4
936,101299,55636,Donald Sutherland,President Coriolanus Snow,5
937,101299,77069,Lenny Kravitz,Cinna,6
938,101299,1233,Philip Seymour Hoffman,Plutarch Heavensbee,7
939,101299,2954,Jeffrey Wright,Beetee Latier,8
940,101299,2283,Stanley Tucci,Caesar Flickerman,9
941,76338,74568,Chris Hemsworth,Thor,0
942,76338,524,Natalie Portman,Jane Foster,1
943,76338,91606,Tom Hiddleston,Loki,2
944,76338,2040,Christopher Eccleston,Malekith,3
945,76338,4173,Anthony Hopkins,Odin,4
946,76338,59817,Jaimie Alexander,Sif,5
947,76338,69899,Zachary Levi,Fandral,6
948,76338,56614,Ray Stevenson,Volstagg,7
949,76338,13275,Tadanobu Asano,Hogun,8
950,76338,17605,Idris Elba,Heimdall,9
951,381288,5530,James McAvoy,Dennis / Patricia / Hedwig / The Beast / Kevin Wendell Crumb / Barry / Orwell / Jade,0
952,381288,1397778,Anya Taylor-Joy,Casey Cooke,1
953,381288,1286328,Haley Lu Richardson,Claire Benoit,2
954,381288,1221085,Jessica Sula,Marcia,3
955,381288,52462,Betty Buckley,Dr. Karen Fletcher,4
956,381288,1657685,Izzie Coffey,Five-Year-Old Casey,5
957,381288,15376,Brad William Henke,Uncle John,6
958,381288,103545,Sebastian Arcelus,Casey's Father,7
959,381288,58544,Neal Huff,Mr. Benoit,8
960,381288,1739972,Ukee Washington,News Anchor,9
961,269149,417,Ginnifer Goodwin,Judy Hopps (voice),0
962,269149,23532,Jason Bateman,Nick Wilde (voice),1
963,269149,17605,Idris Elba,Chief Bogo (voice),2
964,269149,213001,Jenny Slate,Bellwether (voice),3
965,269149,41565,Nate Torrence,Clawhauser (voice),4
966,269149,5149,Bonnie Hunt,Bonnie Hopps (voice),5
967,269149,27530,Don Lake,Stu Hopps (voice),6
968,269149,63208,Tommy Chong,Yax (voice),7
969,269149,18999,J.K. Simmons,Mayor Lionheart (voice),8
970,269149,6944,Octavia Spencer,Mrs. Otterton (voice),9
