movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,status,overview
1495,Kingdom of Heaven,en,2005-05-03,144,130000000.0,218366336.0,21.9694,7.076,5110,Released,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades."
9428,The Royal Tenenbaums,en,2001-10-05,110,21000000.0,71441250.0,6.9324,7.455,5109,Released,"Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter."
8065,21,en,2008-03-27,123,35000000.0,159808370.0,9.2422,6.693,5094,Released,"Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack."
1878,Fear and Loathing in Las Vegas,en,1998-05-22,118,18500000.0,10700000.0,8.2386,7.201,5092,Released,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge."
1427,Perfume: The Story of a Murderer,en,2006-09-13,147,63700000.0,135039924.0,11.7458,7.371,5087,Released,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume."
686,Contact,en,1997-07-11,150,90000000.0,171120329.0,12.7902,7.448,5085,Released,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality."
290595,The Huntsman: Winter's War,en,2016-04-06,114,115000000.0,164989338.0,9.6989,6.295,5083,Released,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them."
59440,Warrior,en,2011-09-09,140,25000000.0,23300000.0,9.692,7.84,5081,Released,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother."
20662,Robin Hood,en,2010-05-12,140,200000000.0,321669741.0,9.6471,6.401,5079,Released,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey."
411088,The Invisible Guest,es,2017-01-06,107,4000000.0,30000000.0,13.1767,8.076,5071,Released,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy."
46529,I Am Number Four,en,2011-02-18,109,50000000.0,149900000.0,7.4091,6.2,5065,Released,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger."
34544,The A-Team,en,2010-06-09,117,110000000.0,177238796.0,11.1446,6.419,5058,Released,"A man who loves when a plan comes together, Col. Hannibal Smith leads a close-knit team of elite operatives and Iraq War veterans. Framed for a crime they didn't commit, Smith and his men, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck, break out and go rogue, using their special talents to clear their names and find the perpetrator. Hot on their trail is Capt. Charissa Sosa, who was once involved with a member of Smith's team and has sworn to capture them, no matter what it takes."
337170,American Made,en,2017-08-18,115,50000000.0,133511855.0,9.0894,6.9,5056,Released,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s."
433,Mary Poppins,en,1964-12-17,139,4650000.0,103100000.0,14.2458,7.547,5055,Released,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father."
15512,Monsters vs Aliens,en,2009-03-19,94,175000000.0,381509870.0,13.5038,6.263,5054,Released,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters..."
696806,The Adam Project,en,2022-03-11,106,116000000.0,0.0,12.5377,6.989,5044,Released,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future."
395,AVP: Alien vs. Predator,en,2004-08-12,101,70000000.0,177427090.0,11.2402,5.951,5044,Released,"When scientists discover something near Antarctica that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race."
9426,The Fly,en,1986-08-15,96,15000000.0,60629159.0,13.7312,7.438,5044,Released,"When brilliant, eccentric scientist Seth Brundle makes a huge technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one."
786892,Furiosa: A Mad Max Saga,en,2024-05-22,149,168000000.0,174287546.0,21.8854,7.443,5040,Released,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home."
504608,Rocketman,en,2019-05-17,121,40000000.0,167300000.0,6.7829,7.31,5038,Released,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin."
762504,Nope,en,2022-07-20,130,68000000.0,171932082.0,14.2702,6.823,5037,Released,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery."
9659,Mad Max,en,1979-04-12,91,350000.0,100000000.0,10.6194,6.683,5034,Released,"In the ravaged near-future, a savage motorcycle gang rules the road. Terrorizing innocent civilians while tearing up the streets, the ruthless gang laughs in the face of a police force hell-bent on stopping them."
41630,No Strings Attached,en,2011-01-21,107,25000000.0,149200000.0,11.0326,6.294,5033,Released,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?"
33,Unforgiven,en,1992-08-07,130,14400000.0,159157447.0,11.5467,7.913,5029,Released,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff."
214,Saw III,en,2006-10-26,108,10000000.0,164874275.0,14.6689,6.419,5018,Released,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detectives scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard."
7980,The Lovely Bones,en,2009-12-26,136,65000000.0,93600000.0,9.7191,7.056,5015,Released,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal."
9398,Zoolander,en,2001-09-28,89,28000000.0,60780981.0,7.4929,6.226,5008,Released,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere."
588,Silent Hill,en,2006-04-21,125,50000000.0,100605135.0,14.7919,6.644,5004,Released,"Rose, a desperate mother, takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears, and Rose embarks on a horrific journey to get her back and begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier."
583,Life of Brian,en,1979-08-17,94,4000000.0,20833252.0,9.0219,7.761,4997,Released,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs."
38050,The Adjustment Bureau,en,2011-03-03,106,50200000.0,127900000.0,8.5492,6.785,4996,Released,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved."
52449,Bad Teacher,en,2011-05-16,92,20000000.0,216197492.0,9.8434,5.609,4993,Released,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her."
9928,Robots,en,2005-03-10,90,75000000.0,262511490.0,12.2886,6.5,4992,Released,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Bigweld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete."
8839,Casper,en,1995-05-26,100,50000000.0,287928194.0,8.5615,6.342,4981,Released,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics."
7451,xXx,en,2002-08-09,124,70000000.0,277448382.0,16.9661,5.99,4979,Released,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi."
3021,1408,en,2007-06-22,104,25000000.0,133000000.0,10.013,6.692,4978,Released,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror."
1585,It's a Wonderful Life,en,1946-12-20,131,3180000.0,9644124.0,19.0338,8.275,4977,Released,"George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin."
501170,Doctor Sleep,en,2019-10-30,152,45000000.0,72385286.0,10.2516,7.146,4975,Released,"Still scarred by the trauma he endured as a child at the Overlook Hotel, Dan Torrance faces the ghosts of the past when he meets Abra, a courageous teen who desperately needs his help -- and who possesses a powerful extrasensory ability called the ""shine""."
335,Once Upon a Time in the West,it,1968-12-21,166,5000000.0,5380118.0,15.8486,8.271,4974,Released,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life."
37834,Knight and Day,en,2010-06-15,109,117000000.0,261989769.0,9.5794,6.239,4972,Released,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust."
14869,G.I. Joe: The Rise of Cobra,en,2009-08-03,118,175000000.0,302500000.0,10.6053,5.788,4972,Released,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos."
296524,Deepwater Horizon,en,2016-09-28,107,110000000.0,121790376.0,9.5001,6.901,4971,Released,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history."
9023,Spirit: Stallion of the Cimarron,en,2002-05-24,83,80000000.0,122563539.0,12.4442,7.705,4971,Released,A captured mustang remains determined to return to his herd no matter what.
446354,The Post,en,2017-12-22,116,50000000.0,179769467.0,14.2608,7.005,4964,Released,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.
631843,Old,en,2021-07-21,108,18000000.0,90146510.0,10.9424,6.323,4963,Released,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.
9679,Gone in Sixty Seconds,en,2000-06-09,118,90000000.0,237200000.0,10.2914,6.474,4957,Released,"Ex-car thief Randall Raines is forced out of retirement to save his brother Kip after a boost gone wrong. With the help of allies old and new, they race to meet the demands of notorious crime boss Raymond Calitri as the police are in hot pursuit."
17979,A Christmas Carol,en,2009-11-04,96,200000000.0,325286646.0,8.4087,6.911,4956,Released,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption."
8329,[REC],es,2007-11-23,78,1500000.0,32511655.0,8.3199,7.239,4946,Released,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.
97630,Zero Dark Thirty,en,2012-12-19,157,40000000.0,132800000.0,7.6594,6.993,4943,Released,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011."
278154,Ice Age: Collision Course,en,2016-06-23,95,105000000.0,408579038.0,16.4382,6.12,4935,Released,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations."
9358,Final Destination 2,en,2003-01-31,90,26000000.0,90941129.0,11.3803,6.3,4934,Released,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next."
338766,Hell or High Water,en,2016-08-11,102,12000000.0,37600000.0,8.9353,7.305,4933,Released,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.
9366,Donnie Brasco,en,1997-02-27,127,35000000.0,124909762.0,8.5812,7.538,4926,Released,An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.
7518,Over the Hedge,en,2006-05-17,83,80000000.0,343397247.0,14.4691,6.6,4920,Released,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself."
2978,Ghostbusters II,en,1989-06-16,108,37000000.0,215394738.0,10.4637,6.601,4917,Released,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.
536554,M3GAN,en,2022-12-28,102,12000000.0,180089109.0,10.3441,7.018,4915,Released,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results."
1233413,Sinners,en,2025-04-16,138,100000000.0,371368759.0,36.4,7.504,4911,Released,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back."
11322,Public Enemies,en,2009-07-01,140,100000000.0,214104620.0,7.5738,6.685,4904,Released,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive."
11216,Cinema Paradiso,it,1988-11-17,124,5000000.0,35962062.0,16.0268,8.43,4902,Released,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist."
376570,Hush,en,2016-03-12,82,1000000.0,0.0,5.3168,6.727,4896,Released,A deaf woman is stalked by a psychotic killer in her secluded home.
147441,Exodus: Gods and Kings,en,2014-12-03,150,140000000.0,268031828.0,11.9629,5.885,4896,Released,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues."
824,Moulin Rouge!,en,2001-05-18,128,52500000.0,179213434.0,9.2256,7.5,4895,Released,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star."
152584,Blue Is the Warmest Color,fr,2013-10-09,180,4300000.0,19796489.0,6.7364,7.072,4894,Released,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself."
1374,Rocky IV,en,1985-11-21,91,31000000.0,300473716.0,11.3566,7.098,4893,Released,"Rocky Balboa holds the world heavyweight championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union. This time, Rocky's training regimen takes him to Siberia, where he prepares for a globally televised match in the heart of Moscow. But nothing can truly prepare him for what he's about to face – a fight to the finish, in which he must defend not only himself, but also the honor of his country!"
12429,Ponyo,ja,2008-07-19,100,34000000.0,202404009.0,10.1166,7.763,4890,Released,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea."
547016,The Old Guard,en,2020-07-09,125,70000000.0,0.0,8.5145,7.095,4887,Released,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.
526896,Morbius,en,2022-03-30,105,75000000.0,167635712.0,14.8694,5.894,4886,Released,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease."
2268,The Golden Compass,en,2007-12-04,113,180000000.0,372234864.0,9.1389,6.084,4886,Released,"In a parallel universe, after overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny."
1367,Rocky II,en,1979-06-15,119,7000000.0,200182160.0,9.9085,7.301,4882,Released,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable."
2787,Pitch Black,en,2000-02-18,108,23000000.0,53187659.0,6.3168,6.87,4880,Released,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light."
103663,The Hunt,da,2012-10-25,116,3800000.0,18300000.0,10.7616,8.093,4873,Released,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie."
10830,Matilda,en,1996-08-02,98,36000000.0,33500000.0,16.1087,7.179,4871,Released,"Matilda Wormwood is an brilliant and intelligent little girl. Unfortunately, her parents, Harry and Zinnia, fail to see that fact. As time passes, she finally starts school and has a kind teacher, loyal friends, and a terrifying, sadistic headmistress. As she becomes fed up with the constant cruelty, she discovers she has a special gift that she just might be able to use to outwit the unruly adults around her."
1735,The Mummy: Tomb of the Dragon Emperor,en,2008-07-01,112,145000000.0,403449830.0,17.1145,5.521,4869,Released,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power."
149,Akira,ja,1988-06-10,124,5700000.0,49000000.0,12.3601,7.936,4869,Released,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.
5503,The Fugitive,en,1993-08-06,131,44000000.0,353808222.0,14.2651,7.486,4868,Released,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name."
492,Being John Malkovich,en,1999-10-29,113,13000000.0,22863596.0,6.6425,7.42,4867,Released,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body."
134374,Pain & Gain,en,2013-04-18,130,25000000.0,87305549.0,9.2873,6.291,4862,Released,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story."
9603,Clueless,en,1995-07-19,97,12000000.0,56631572.0,10.5629,7.249,4857,Released,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him."
514999,Murder Mystery,en,2019-05-25,98,24000000.0,0.0,6.3969,6.255,4852,Released,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht."
369885,Allied,en,2016-11-23,124,106000000.0,119520023.0,7.445,6.807,4845,Released,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war."
1577,Resident Evil: Apocalypse,en,2004-09-10,94,45000000.0,129342769.0,5.9447,6.367,4846,Released,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth."
438695,Sing 2,en,2021-12-01,110,85000000.0,408402685.0,17.7099,7.832,4843,Released,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage."
14306,Marley & Me,en,2008-12-25,115,60000000.0,255700000.0,9.7687,7.178,4835,Released,"A newly married couple, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog."
9637,Scooby-Doo,en,2002-06-14,87,84000000.0,275650703.0,12.2859,6.113,4834,Released,"When the Mystery Inc. gang is invited to Spooky Island, a popular amusement park, they soon discover that the attractions aren't the only things that are spooky. Strange things are happening, and it's up to Scooby, Shaggy, Fred, Daphne, and Velma to uncover the truth behind the mysterious happenings."
279,Amadeus,en,1984-09-19,160,18000000.0,90007557.0,10.0593,8.025,4832,Released,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Salzburger composer Wolfgang Amadeus Mozart.
4233,Scream 2,en,1997-12-12,120,24000000.0,172363301.0,14.9871,6.518,4825,Released,"Two years after the Woodsboro murders, Sidney Prescott acclimates to college life while someone donning the Ghostface costume begins a new string of killings."
1578,Raging Bull,en,1980-11-14,129,18000000.0,23380203.0,8.9127,7.899,4824,Released,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
10947,High School Musical,en,2006-01-20,98,4200000.0,3746.0,6.6217,6.542,4821,Released,A popular high school athlete and an academically gifted girl get roles in the school musical and develop a friendship that threatens East High's social order.
193756,Lone Survivor,en,2013-12-24,121,40000000.0,149295601.0,13.517,7.433,4817,Released,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish."
397243,The Autopsy of Jane Doe,en,2016-12-21,86,4000000.0,6170043.0,9.8093,6.841,4811,Released,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets."
49046,All Quiet on the Western Front,de,2022-10-07,147,20000000.0,0.0,15.3161,7.739,4808,Released,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I."
9602,Coming to America,en,1988-06-29,117,30000000.0,288752301.0,9.5253,6.883,4805,Released,"An African prince decides it’s time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble."
8916,Antz,en,1998-10-02,83,60000000.0,171757863.0,10.0419,6.192,4801,Released,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army."
493529,Dungeons & Dragons: Honor Among Thieves,en,2023-03-23,134,151000000.0,208200000.0,19.3021,7.358,4797,Released,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people."
1885,The Karate Kid,en,1984-06-22,127,8000000.0,91138075.0,12.9392,7.229,4792,Released,"New Jersey teen Daniel LaRusso moves to Los Angeles with his mother, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of thugs, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai."
6477,Alvin and the Chipmunks,en,2007-12-13,92,60000000.0,361366633.0,12.035,5.845,4788,Released,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore."
785084,The Whale,en,2022-12-09,117,3000000.0,57615635.0,23.6834,7.76,4785,Released,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.
1701,Con Air,en,1997-06-05,116,75000000.0,224012234.0,14.559,6.784,4785,Released,"Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam."
